EDAD,ANT_DIAS,IMP_010,IMP_024,IMP_035,IMP_037,IMP_SDO,FALTASACUMULADAS,FECHAING,FECHAMOV,FECHAOCUP,FECHALIMOCU,FECHAINI,FECHAFIN,FECHAPROBJUB,FECHANOMINACION,FECHAPRIMERCONFZA,ADSCRIPCION,CATEGORIA,CLASIF_UNIDAD,COMSIN,CPTO180,DATOADIC_CATBASE,DELEGACION,DEPENDENCIA,DESCRIPCION_SERVICIO,DESCRIP_CLASCATEG,DESCRIP_HORARIO,DESCRIP_LOCALIDAD,DESCRIP_TIPO_DE_PLAZA,DESCRIP_TURNO,DescripcionTC,ESCOLARIDAD,GrupoTipoPlaza,JUBILA,MCABAJA,MCP,MY,NOMBREAR,PLZAUT,PLZOCU,PLZSOB,PTO,RJP,SEXO,TipoConfianza,TipoMcaOcup,ULTIMACATEGBASE,VIGENCIAPTO,CURP,RFC,NSS,MATRICULA
39.632003428847405,8111.146346655465,0,NA,0,0,6816.210799893797,9.87003081443277,2054-05-26,2024-06-13,2025-03-03,2047-04-12,2050-01-01,2060-04-06,NA,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO FAMILIAR        80,01 Primer Nivel,NA,0,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,GUADALAJARA,Otro_10,Otro_3,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,MI,2,MEDICINA DE URGENCIAS,1,1,0,ConP,C111,H,Base,Definitiva,20360180,VIGENTE,NA,B0ZDOXGJUO97U,50018489008,4484569
46.95198259334298,5596.746878299705,0,0,0.3115464284444653,-46.19329649919467,7191.983251023793,23.691885603745526,2063-02-01,2023-08-28,2000-06-21,2006-03-04,1980-07-07,1994-10-12,NA,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Otro_26,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,VESPERTINO,Base,15-ESPECIALIDAD COMPLETA,Otro_1,NA,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Base,Definitiva,20360280,VIGENTE,GABE264592YMUNBF15,80ESIP83CXV86,77972600421,619521330
29.333417879889726,4430.281075416017,0,54.92472802349835,0,0.639080677336606,6681.903185483026,19.07335489125237,2018-03-16,2006-12-21,1982-08-17,2050-01-01,2000-06-18,2050-01-01,NA,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,20360180,Jalisco,HOSPITAL GENERAL DE ZONA 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,MONTERREY,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,PROYECCION,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C152 Y C107,H,Base,Definitiva,Otro_22,VIGENTE,GFJF318919IOHPML30,DV5DRLS79FQW9,43426054055,771348240
44.338471779022456,2496.845505942166,0,0,32069.71,0.20610019578799502,5966.718908752559,NA,2014-08-13,2020-04-20,2024-09-02,2050-02-24,2010-09-19,2050-01-01,2029-05-26,2022-09-29,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Otro_26,HOSPITAL GENERAL DE ZONA 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,VESPERTINO,Base,Otro_10,Otro_2,PROYECCION,00,21,NA,MEDICINA DE URGENCIAS,1,1,0,ConP,C111,M,Base,No Definitiva,NA,VIGENTE,QSLE020888XAJCPT67,S2T2SZV9E96ZB,16759544476,398915
40.74908543977983,4778.262392684494,0,11.425599273481529,32069.71,0.7612714945179869,8104.632187394976,NA,2010-11-26,2020-09-09,NA,2050-01-01,2017-08-06,2050-01-01,NA,2018-12-19,NA,COORDINACION CLINICA DE MEDICINA,MEDICO FAMILIAR        80,02 Segundo Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,Otro_146,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Otro_1,NA,00,MI,4,Otro_41,1,1,0,ConP,C152 Y C107,H,Base,Definitiva,NA,VIGENTE,NIZD599122XVXOYI42,LVLQRRF0919EE,NA,77677963
49.3597093605131,3066.6683459976975,0,0,0,0,6357.347541396085,58.01468519871451,2067-04-04,2018-11-19,2023-09-28,2050-01-01,1969-09-20,2050-01-01,NA,2015-10-10,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,20360180,Jalisco,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,MATUTINO,Base,11-LICENCIATURA COMPLETA,Operativa,PROYECCION,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,H,Base,Definitiva,20360180,VIGENTE,CSCY832842HSQNVI35,YRIA5SZ1OZ135,32496249520,070220113
38.8512235827189,2468.4607170348195,0,0,NA,0,6888.065194249933,31.411695802785097,2016-10-21,2024-07-19,2019-11-15,2050-01-01,1996-02-14,2033-01-03,2038-08-27,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,0,NA,Nuevo León,Otro_489,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,Otro_1,MATUTINO,Base,Otro_2,Operativa,NA,62,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,H,Base,Definitiva,Otro_5,VIGENTE,ZFGV127113DDDGGD53,NVWF7MVNMYV1S,34958941859,92839546
54.49640340239913,7746.151387860669,0,1.0298455367200523,0,0,5974.762811078377,8.749060299969425,2011-11-01,2017-08-12,2020-08-04,2050-01-21,2010-08-02,2053-04-02,NA,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,01 Primer Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,GUADALAJARA,OPERATIVA BASE,VESPERTINO,Base,11-LICENCIATURA COMPLETA,Operativa,PROYECCION,00,Otro_12,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,H,Base,No Definitiva,20360280,VIGENTE,TKGO935149MPSXHA67,NGHPBAH4M0DH1,12308272838,250586876
34.65551754022693,5068.495662260111,0,0,0,0,6868.815859539381,NA,1984-04-17,2013-06-21,2019-05-29,2050-01-01,2006-01-04,2050-01-01,NA,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,20360180,Nuevo León,HOSPITAL GENERAL REGIONAL 01,Otro_23,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,MONTERREY,OPERATIVA BASE,VESPERTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,21,4,MEDICINA DE URGENCIAS,1,1,0,ConP,C111,H,Base,Definitiva,20360280,VIGENTE,NFMR558352CBNRJV89,GX9BIBWOG21UQ,45818713492,NA
48.75629350542976,4035.739798229024,0,NA,0,0,5990.643413597735,12.679829088067736,2015-07-08,2020-02-28,2023-08-17,2050-01-01,2013-12-23,2024-12-07,NA,2021-12-21,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,Otro_1,NA,1,NA,Jalisco,HOSPITAL GENERAL DE ZONA 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,Otro_22,GUADALAJARA,Otro_2,MATUTINO,Base,11-LICENCIATURA COMPLETA,Operativa,NA,Otro_42,MI,4,MEDICINA FAMILIAR,1,0,0,ConP,C111,M,Base,Definitiva,20360280,VIGENTE,NA,NA,23035511364,64844376
39.815480060302455,5771.220985273978,NA,0,41.83357211919294,0,6427.316482878632,0,2047-08-08,2020-09-07,2022-05-03,1993-02-27,2013-02-20,2053-11-13,2048-11-22,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO FAMILIAR        80,02 Segundo Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,MONTERREY,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,Otro_12,4,MEDICINA FAMILIAR,1,1,0,ConP,C152 Y C107,H,Base,Definitiva,NA,VIGENTE,ESAR352478FMGKXY14,NA,23604242863,467469
56.12718663123995,7627.586013283,0,0,0,0,7146.282502821539,NA,2066-01-24,2007-11-06,1980-01-05,2050-01-01,1996-11-01,2050-01-01,NA,NA,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO NO FAMILIAR     80,01 Primer Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL DE ZONA 01,A4-QUIRÓFANOS,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,Otro_44,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,Otro_11,4,MEDICINA FAMILIAR,1,1,0,ConP,C152 Y C107,M,Base,Definitiva,20360180,VIGENTE,NHKJ048639UFQGCS16,EU3C3T6WH29XR,19986014268,37272907
34.20409016232128,6764.92939031515,0,0,NA,0,5947.977253752504,NA,2066-07-14,2019-06-12,2003-02-15,NA,2002-10-21,2050-01-01,NA,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO FAMILIAR        80,02 Segundo Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL DE ZONA 01,A4-QUIRÓFANOS,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,MONTERREY,CUBRE DESCANSOS BASE,VESPERTINO,Otro_2,15-ESPECIALIDAD COMPLETA,Operativa,PROYECCION,00,Otro_22,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Confianza B,Definitiva,20360180,VIGENTE,ETAQ259481TGDGJE40,IC1US7DAA0B6T,21164929628,06740075
52.03890062754737,6484.694344535476,NA,0,0,0,6445.465733131698,0,2010-10-27,2025-01-31,2018-07-04,2050-02-16,2017-05-27,2050-01-01,NA,2022-03-07,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO FAMILIAR        80,02 Segundo Nivel,NA,1,NA,Jalisco,Otro_362,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,VESPERTINO,Base,11-LICENCIATURA COMPLETA,Operativa,NA,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Base,Definitiva,20360280,VIGENTE,NGYS535195OZPMDQ18,S5CNB3M3ETAMM,06625643510,94463215
41.92731242788722,2833.1644238981626,0,0,0,0,6416.798067296665,21.17614954145838,2009-08-26,2025-12-06,1989-05-23,NA,2002-03-02,2050-01-01,2030-07-08,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,MONTERREY,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,MI,4,MEDICINA DE URGENCIAS,1,0,0,ConP,C152 Y C107,H,Otro_1,Definitiva,20360280,VIGENTE,GKUL453992UDBLRM91,IF2A0M0RO6D0Z,28296998198,517305688
47.548250860149246,2947.265026123745,0,0,0,0,5747.398071209459,21.68697293875963,2017-09-19,2025-10-25,2020-07-11,2029-01-11,1989-12-13,2050-01-01,2020-12-01,NA,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,MONTERREY,OPERATIVA BASE,VESPERTINO,Base,11-LICENCIATURA COMPLETA,Otras,PROYECCION,00,21,2,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Base,Definitiva,20360280,VIGENTE,XSFW441925YLRTYM41,MUOQ6GEBB0WJR,48184833166,242193704
51.93691020156509,1129.728513243595,0.05380863931505232,0,0,0,5654.718319864834,NA,2007-12-21,2019-01-07,2024-05-16,2030-01-16,2025-11-07,2051-06-08,2031-12-05,2022-06-20,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,Otro_9,NA,0,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,MONTERREY,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,PROYECCION,00,MI,4,MEDICINA DE URGENCIAS,1,1,0,ConP,C111,H,Base,Definitiva,20360280,VIGENTE,HBAO800527JOKNUH69,O883LL5ZAEIHU,02378111963,165436900
26.591863028192705,2037.7661322374656,1867.164932387369,18.062304596287902,0,0,6423.362284398689,NA,2016-02-25,2022-05-09,1980-06-18,2050-01-01,1976-09-24,2009-02-02,NA,NA,NA,COORDINACION CLINICA DE MEDICINA,Otro_18,Otro_9,NA,1,20360180,Nuevo León,HOSPITAL GENERAL DE ZONA 01,A4-QUIRÓFANOS,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,21,4,MEDICINA DE URGENCIAS,1,1,0,ConP,C152 Y C107,M,Base,Definitiva,20360180,VIGENTE,NAWY123033TUXQBV23,WWESFKK69XXZA,46546895845,7567169
46.00985126765938,8633.559507603459,56.69043480527105,0,0,0,5909.794971792414,34.923071414242244,2007-04-12,2022-07-08,1978-05-01,2050-01-23,1984-09-17,2050-01-01,NA,NA,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,Otro_9,MATUTINO,Confianza,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,MI,2,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Base,No Definitiva,20360180,VIGENTE,ZDSZ423435KPJEBI85,UDZVA9CH67ZAT,NA,79248330
32.27816250603086,5323.708024326304,0,0,0,0,5823.62701206673,5.168363018624852,1975-03-08,2017-08-25,2020-12-20,2050-01-01,2030-06-29,2031-10-06,NA,NA,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,20360180,Nuevo León,HOSPITAL GENERAL DE ZONA 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,VESPERTINO,Base,Otro_14,Operativa,NA,00,21,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,H,Base,Definitiva,20360280,VIGENTE,NA,UIOAZ1YFXXEN7,20690286738,243670
51.997921381045394,8,0,0,0,0,7006.798373560439,1.3299076228804054,2018-04-13,2023-02-23,2016-11-13,2050-01-01,2015-01-08,2038-09-14,NA,2024-07-09,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,01 Primer Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,VESPERTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,Otro_22,Otro_3,MEDICINA FAMILIAR,1,0,0,ConP,C111,H,Base,Definitiva,Otro_70,VIGENTE,IPIN611356UUTNXE44,71UOEUPSTDL9C,98610400844,7289975
40.28109132836546,9464.343973705765,0,2.5261926489858206,0,0,6960.595563624853,20.533082781800744,2017-11-03,2003-11-30,2018-06-14,2050-01-01,2050-01-01,2051-12-17,NA,2025-03-24,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL DE ZONA 01,A4-QUIRÓFANOS,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,MATUTINO,Base,NA,Otro_2,NA,00,Otro_2,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,H,Base,Definitiva,20360280,VIGENTE,YMZG458364BGYFKS68,9LZYJKI47CVAY,83040864929,235857814
29.956506329752727,6806.272514326922,0,0,0,14708.736259874628,6256.252450721312,31.697513340983747,2015-07-14,2023-05-19,2024-03-07,2050-01-01,2036-10-09,2050-01-01,NA,2019-05-14,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO FAMILIAR        80,02 Segundo Nivel,NA,1,20360180,Jalisco,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,Otro_102,GUADALAJARA,OPERATIVA BASE,VESPERTINO,Base,11-LICENCIATURA COMPLETA,Operativa,NA,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,H,Base,Definitiva,20360180,VIGENTE,CZQP720959XLLFYO68,9771MALZHLU4Z,31518955511,748433
38.80237313098632,3862.2940296812776,0,0,0.9554549816714625,NA,6062.056440813523,21.560001579610123,2010-08-04,2023-01-06,2019-07-08,2050-01-01,2050-01-01,2068-01-23,2051-03-29,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO FAMILIAR        80,01 Primer Nivel,NA,1,20360180,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,Otro_24,Otro_3,MEDICINA FAMILIAR,1,1,0,ConP,C152 Y C107,M,Confianza B,Definitiva,20360180,VIGENTE,GJCC724774IUTLWE26,M9ZK61WG2BFI0,37164410715,NA
38.55397138377797,6605.328010617503,0,0,NA,0,5771.561931594151,0,2016-04-26,2023-09-11,2024-06-02,2050-01-01,1996-06-26,2050-01-01,NA,2020-06-01,1999-03-17,JEFATURA DE MEDICINA FAMILIAR,MEDICO NO FAMILIAR     80,01 Primer Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,MONTERREY,OPERATIVA BASE,VESPERTINO,Base,15-ESPECIALIDAD COMPLETA,Otras,NA,62,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Base,Definitiva,NA,VIGENTE,FAWJ537645WELEBM22,70JJMTI1AWKPS,32088828227,1356943
44.32408921237671,3430.0080662165556,0,844.3273363254149,0,42099.31,6444.33582001454,39.651207056149374,2017-07-29,2024-11-28,2021-12-07,2029-01-08,2016-02-02,2050-01-01,2040-11-15,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,01 Primer Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,Otro_23,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,MONTERREY,OPERATIVA BASE,VESPERTINO,Base,11-LICENCIATURA COMPLETA,Otro_1,PROYECCION,00,21,Otro_3,MEDICINA DE URGENCIAS,1,1,0,ConP,C111,M,Base,Definitiva,20360180,VIGENTE,TBYE954913CBERFF18,IM9X18SO6F7YP,94974200075,59853378
40.758578188962865,4419.374701941562,0,0,NA,0,5578.556748530719,25.766907876528617,2007-04-13,2023-06-20,2023-12-27,2050-01-01,1979-10-19,1990-11-21,2043-08-26,2020-11-07,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,20360280,Jalisco,HOSPITAL GENERAL REGIONAL 01,Otro_56,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,MONTERREY,OPERATIVA BASE,MATUTINO,Confianza,15-ESPECIALIDAD COMPLETA,Operativa,PROYECCION,00,Otro_24,Otro_2,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Base,Definitiva,NA,VIGENTE,ZLUX177186XCLJTS39,BPF40JX629S7C,31667758519,9347224
38.45650349964107,8,0,0,0,NA,6181.36822522215,3.4443536562694126,2011-01-31,2011-09-30,2019-10-27,2050-01-24,2001-02-14,2050-01-01,NA,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,01 Primer Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL DE ZONA 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,MATUTINO,Base,Otro_5,Operativa,NA,00,21,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,H,Base,Definitiva,Otro_8,VIGENTE,BYNX559124YQNQEF06,DYD7E5917944S,89039456820,979487
47.82557900822113,2395.9399449572493,0,0,0,1210.0280653408806,6607.10654363418,NA,2011-05-08,2021-07-05,2019-10-19,2050-05-24,2012-10-12,2050-01-01,NA,NA,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL DE ZONA 01,A4-QUIRÓFANOS,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,MONTERREY,CUBRE DESCANSOS BASE,VESPERTINO,Base,Otro_4,Operativa,NA,00,Otro_26,4,Otro_9,1,1,0,ConP,C111,M,Base,Definitiva,20360180,VIGENTE,VQJG593175PULRAS39,L7254A2PHX0RJ,45141197238,093298
44.74591446648462,1870.1359787872025,0,0,-63.1145910786975,0,7076.690910836128,0,2013-09-09,2025-08-12,2003-11-06,2050-01-01,2015-01-20,2050-01-01,NA,2023-10-16,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,GUADALAJARA,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,H,Otro_1,No Definitiva,20360180,VIGENTE,IXWK541190YQGSEO25,3AMPVXAXWJR4B,33052702077,2085963
46.91994506497261,NA,0,0.018685980311456858,0,0,6697.280620636008,0,2015-06-14,2019-05-18,NA,2050-01-01,1994-01-21,2052-08-30,NA,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,01 Primer Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,Otro_104,MONTERREY,Otro_11,MATUTINO,Base,Otro_17,Otro_2,NA,62,MI,Otro_1,MEDICINA FAMILIAR,1,1,0,ConP,C152 Y C107,H,Base,Definitiva,20360180,VIGENTE,NA,H26KMGEZM6P0L,66967887006,966777300
41.89889606599467,8,0,0,0,0,6043.425314444126,NA,2014-08-19,2022-12-07,2019-09-30,2050-01-01,1980-01-27,2050-01-01,2002-12-20,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,01 Primer Nivel,NA,0,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,MONTERREY,OPERATIVA BASE,VESPERTINO,Base,15-ESPECIALIDAD COMPLETA,Otras,NA,Otro_32,Otro_8,2,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Base,Definitiva,20360280,VIGENTE,VWVW189270SRNRMW59,RTDFCUA9ENEIL,61226728579,180424017
51.99442724467751,9128.047592603418,8406.871839103294,0,32069.71,0,6695.724387921327,49.75095528668261,2010-03-09,2010-06-11,2019-10-27,2037-04-13,1997-09-17,2021-08-29,NA,2024-11-24,2014-12-01,COORDINACION CLINICA DE MEDICINA,MEDICO FAMILIAR        80,02 Segundo Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,MONTERREY,OPERATIVA BASE,MATUTINO,Base,11-LICENCIATURA COMPLETA,Operativa,NA,00,MI,4,MEDICINA DE URGENCIAS,1,1,0,ConP,C111,H,Base,Definitiva,20360180,VIGENTE,TGWY475231WOKMXJ96,LMPCVI6ZU9TRY,78805019114,921338
34.11122064030454,5847.387206295622,NA,0.002817276593712144,1.0442622936903727,42099.31,4882.82330935422,NA,2012-08-21,2021-01-23,1985-11-28,2026-05-18,1987-11-11,2052-06-23,2039-03-07,NA,2017-07-18,COORDINACION CLINICA DE MEDICINA,MEDICO FAMILIAR        80,02 Segundo Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,CUBRE DESCANSOS BASE,VESPERTINO,Base,15-ESPECIALIDAD COMPLETA,Otro_2,NA,00,21,2,MEDICINA FAMILIAR,1,1,0,ConP,C111,H,Otro_1,Definitiva,20360180,VIGENTE,BIWS402082APZCKT58,ZQOM76D5GJICL,54059620493,236641
