EDAD,ANT_DIAS,IMP_010,IMP_024,IMP_035,IMP_037,IMP_SDO,FALTASACUMULADAS,FECHAING,FECHAMOV,FECHAOCUP,FECHALIMOCU,FECHAINI,FECHAFIN,FECHAPROBJUB,FECHANOMINACION,FECHAPRIMERCONFZA,ADSCRIPCION,CATEGORIA,CLASIF_UNIDAD,COMSIN,CPTO180,DATOADIC_CATBASE,DELEGACION,DEPENDENCIA,DESCRIPCION_SERVICIO,DESCRIP_CLASCATEG,DESCRIP_HORARIO,DESCRIP_LOCALIDAD,DESCRIP_TIPO_DE_PLAZA,DESCRIP_TURNO,DescripcionTC,ESCOLARIDAD,GrupoTipoPlaza,JUBILA,MCABAJA,MCP,MY,NOMBREAR,PLZAUT,PLZOCU,PLZSOB,PTO,RJP,SEXO,TipoConfianza,TipoMcaOcup,ULTIMACATEGBASE,VIGENCIAPTO,CURP,RFC,NSS,MATRICULA
38.337484221981796,NA,1.0653600521352258,0,0.058970151340197806,0,7706.347139670847,NA,2011-09-18,2018-06-07,2025-03-30,2050-01-31,2000-10-30,2040-09-05,NA,2023-09-06,1972-04-03,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL DE ZONA 01,A4-QUIRÓFANOS,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,MONTERREY,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Base,Definitiva,20360180,VIGENTE,KYGO879613OCYIVS54,QQM2ST9I72QPK,79942101138,33905459
46.15650834831111,8,0,NA,0,0,5990.794173679198,2.057668196869205,2010-01-07,2024-07-13,2020-04-08,2050-01-01,1971-10-10,2053-12-16,NA,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,Otro_34,MI,NA,MEDICINA FAMILIAR,1,1,0,ConP,C152 Y C107,M,Confianza B,Definitiva,20360180,VIGENTE,KFOG248825JCRBNG47,4NCUN5WSTY5U0,NA,278773444
34.71893356324712,4609.946981204813,NA,0,0,0,4729.29,NA,2007-06-20,2019-08-03,2020-03-08,2050-01-01,2026-05-09,2051-04-07,NA,2019-12-15,NA,Otro_298,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,MONTERREY,CUBRE DESCANSOS BASE,MATUTINO,Otro_2,15-ESPECIALIDAD COMPLETA,Otras,NA,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,H,Base,Definitiva,20360280,VIGENTE,AKYW159809JVFFIO51,4DYEBYUKJVX07,03010632493,725576
33.832559720850206,1472.637031266721,0,NA,0,0,8244.739695688679,8.154412015873802,2012-08-29,2020-07-10,1988-05-08,2049-01-22,1990-05-13,2050-01-01,NA,2024-12-17,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,Otro_9,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,VESPERTINO,Confianza,Otro_3,Operativa,PROYECCION,Otro_4,Otro_24,4,MEDICINA DE URGENCIAS,1,1,1,ConP,C111,M,Base,Definitiva,Otro_26,VIGENTE,MPLP685806QINFOP89,7B13I9X56T1BG,08026261937,63516364
42.28204867706092,8499.284633686642,0,91.7199206989261,32069.71,NA,6277.6457243735085,43.58427295589751,1975-04-29,2023-10-17,2022-02-03,2050-01-01,2002-06-17,2050-01-01,2040-08-31,2021-12-10,NA,JEFATURA DE MEDICINA FAMILIAR,Otro_88,Otro_2,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,Otro_71,GUADALAJARA,OPERATIVA BASE,Otro_2,Otro_2,11-LICENCIATURA COMPLETA,Operativa,PROYECCION,62,MI,4,MEDICINA FAMILIAR,1,0,0,ConP,C111,H,Base,No Definitiva,20360180,VIGENTE,XLTG183984CQEKJJ53,EQA4CN4XIUAQ7,55997747946,55781784
36.439024583285665,7153.394897948334,0,0,0,0,6498.852877259563,36.28230046733843,2024-12-28,2016-02-23,1981-10-31,2050-01-17,1973-08-23,2007-03-03,NA,NA,NA,COORDINACION CLINICA DE MEDICINA,Otro_59,02 Segundo Nivel,NA,1,20360180,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,MONTERREY,OPERATIVA BASE,Otro_2,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,21,Otro_1,MEDICINA FAMILIAR,1,1,0,ConP,Otro_4,H,Base,Definitiva,20360180,VIGENTE,EZVR022027IOMRPQ76,ROTB1AOBB5U4Q,87754269585,2477106
34.61253927223792,5447.088523405814,0.8070122967687131,0,NA,0,6218.839445103864,34.728738250019255,2010-07-22,2023-01-06,2020-01-24,2050-01-01,2042-01-04,2050-01-01,NA,2021-10-26,NA,Otro_655,MEDICO FAMILIAR        80,02 Segundo Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,Otro_5,GUADALAJARA,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Otro_1,NA,00,MI,NA,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Base,Definitiva,20360180,VIGENTE,YVWJ770493NWSBPP73,BNUYL765IC96K,77596780214,26477681
48.938327743415776,3466.8720826943572,0,0,0,0,4729.29,0,2014-06-28,2020-07-11,2024-08-06,2050-01-01,1991-07-08,2050-01-01,2011-12-07,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,GUADALAJARA,OPERATIVA BASE,VESPERTINO,Otro_2,11-LICENCIATURA COMPLETA,Operativa,NA,Otro_30,Otro_13,4,MEDICINA FAMILIAR,1,1,0,ConP,C152 Y C107,H,Base,Definitiva,20360180,VIGENTE,XJNU778913FKUINM31,VG97M4GYCWJC7,52868945347,735685428
54.85216413371301,7151.776407639662,0,0,0,0,5388.275612374029,0,1987-04-24,2023-10-04,1973-06-27,2050-01-01,2003-04-15,2050-01-01,2050-04-11,2020-03-31,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Nuevo León,Otro_372,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,Otro_761,Otro_1,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,MI,4,MEDICINA DE URGENCIAS,1,1,0,ConP,C111,M,Otro_1,Definitiva,Otro_74,VIGENTE,NIMY449666NYLUZB88,CFXSSAYSXRT21,60351092618,7619554
36.370537607590286,7402.078274791496,0,0,0,0,7355.984144172167,35.79232383829657,2003-05-20,2019-04-17,NA,2050-01-19,2050-01-01,2059-10-22,2031-03-28,NA,NA,COORDINACION CLINICA DE MEDICINA,Otro_137,02 Segundo Nivel,NA,1,20360180,Nuevo León,Otro_525,A4-QUIRÓFANOS,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,MONTERREY,OPERATIVA BASE,VESPERTINO,Base,15-ESPECIALIDAD COMPLETA,Otras,NA,00,21,2,MEDICINA FAMILIAR,1,1,0,ConP,C111,H,Base,Definitiva,20360180,VIGENTE,HSXN466289HIAAQH05,65UCIQ4U5NRM5,41892733277,9190041
38.571181849663326,3068.066663430317,0,0,0,0,5343.358449551731,27.814987007323765,2050-11-08,2024-06-22,2022-06-27,2050-01-01,2050-02-03,2066-02-25,NA,2024-06-23,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,MATUTINO,Base,NA,Operativa,NA,00,MI,4,MEDICINA DE URGENCIAS,1,1,0,ConP,C111,H,Base,Definitiva,20360280,VIGENTE,ZLBV769244MHPSML58,1EQ2K4O1BUFEF,95220334674,05375380
40.29359741895894,5857.235190094587,-3703.98,0,0,0,4763.942975768971,NA,2008-11-17,2020-11-10,2023-12-24,2050-01-01,2017-03-12,2050-01-01,NA,NA,NA,JEFATURA DE MEDICINA FAMILIAR,Otro_30,01 Primer Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL DE ZONA 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,Otro_1083,OPERATIVA BASE,VESPERTINO,Base,11-LICENCIATURA COMPLETA,Operativa,NA,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C152 Y C107,H,Base,Definitiva,20360180,VIGENTE,ZFUG352462RPGDEQ94,1AETQWKJM9K2U,74996712629,022408420
40.314377987380304,8622.757461886344,0,0,0,0,8494.814330425317,NA,NA,2024-02-21,2023-08-15,2050-01-01,2022-08-13,2050-01-01,NA,2006-10-16,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO FAMILIAR        80,01 Primer Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,Otro_404,OPERATIVA BASE,VESPERTINO,Base,15-ESPECIALIDAD COMPLETA,Otro_1,NA,Otro_29,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C152 Y C107,M,Base,Definitiva,20360180,VIGENTE,NA,NHARTR2HV1MU3,10793602583,7955035
45.057135422266455,7444.408446438476,0,0,0,0,7261.279806040239,0,2010-04-29,2024-12-06,2021-04-16,2050-01-01,2014-02-13,2050-01-01,2034-10-01,2019-06-28,NA,COORDINACION CLINICA DE MEDICINA,MEDICO FAMILIAR        80,02 Segundo Nivel,NA,1,20360280,Nuevo León,HOSPITAL GENERAL DE ZONA 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,Otro_66,OPERATIVA BASE,MATUTINO,Otro_1,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C152 Y C107,H,Otro_1,Definitiva,20360180,VIGENTE,LTOB486896EASMCW37,KMTTDLE4PI3RB,NA,912014438
36.605945873859525,5109.734228062945,0,0,32069.71,388.1145219179225,6805.569855678106,NA,2043-08-02,2022-01-08,2020-12-13,1994-09-07,1984-02-11,2051-01-30,NA,2019-08-13,NA,COORDINACION CLINICA DE MEDICINA,MEDICO FAMILIAR        80,02 Segundo Nivel,NA,1,NA,Otro_33,HOSPITAL GENERAL DE ZONA 01,A4-QUIRÓFANOS,1.MÉDICOS,Otro_67,MONTERREY,OPERATIVA BASE,VESPERTINO,Confianza,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,MI,Otro_1,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Base,No Definitiva,20360180,VIGENTE,YKHP961770ZHJIWH09,PM6C4GGT92WT8,20097788873,43365017
50.48634315982814,5376.730906402996,0,0,181.72578022792217,0,6708.675369531177,5.964176664736395,2009-04-26,2024-04-09,2022-04-17,2050-01-01,2047-10-07,2053-03-01,NA,2022-09-16,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,01 Primer Nivel,NA,1,NA,Jalisco,Otro_233,A4-QUIRÓFANOS,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,MONTERREY,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Otras,NA,00,MI,2,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Base,Definitiva,20360280,VIGENTE,DTDU825736FOIVTR97,I53ZZT7P3A06M,88973680205,010960451
46.31630380190689,NA,0,-69.3019234748279,0,0.005872118430197881,6082.146481863085,0,2011-06-29,2023-07-20,2023-04-17,2043-06-26,1994-12-15,2012-01-01,NA,2022-06-22,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,GUADALAJARA,OPERATIVA BASE,VESPERTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,PROYECCION,00,MI,4,MEDICINA FAMILIAR,0,1,0,ConP,C152 Y C107,H,Base,Definitiva,NA,VIGENTE,JKAC329608YHLLFX64,MQEOMNH6OJYAA,NA,1035892
40.00665490973715,8387.254627382308,0,0,0,NA,6509.813983447493,3.6426732430826245,2020-09-15,2021-11-09,2019-05-11,2050-01-01,2000-01-19,2050-01-01,NA,2020-10-10,1974-02-28,JEFATURA DE MEDICINA FAMILIAR,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL DE ZONA 01,A4-QUIRÓFANOS,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C152 Y C107,H,Otro_1,Definitiva,NA,VIGENTE,IOQW529749PXWOCQ51,I1RHLUZUFNMDG,82757439790,173393
46.25838351343554,2594.7108894180665,NA,0,0,0,4754.308126775988,NA,2016-03-01,2018-07-27,2023-11-09,2001-04-15,1993-01-11,2050-01-01,NA,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO FAMILIAR        80,02 Segundo Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL DE ZONA 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,MONTERREY,OPERATIVA BASE,VESPERTINO,Base,15-ESPECIALIDAD COMPLETA,Otras,PROYECCION,00,21,Otro_1,MEDICINA FAMILIAR,1,1,0,ConP,C111,H,Base,Definitiva,20360280,VIGENTE,LXPX626042JSNKDB15,TA04OX1ZW8SBG,97622821997,NA
39.50379080667162,8667.188380636811,0,0.03373182719549105,0,0,6635.70664544352,NA,2053-02-15,2016-02-19,1995-10-07,2050-01-01,1996-01-12,2019-03-19,NA,2017-08-04,NA,COORDINACION CLINICA DE MEDICINA,Otro_16,02 Segundo Nivel,NA,1,NA,Jalisco,Otro_286,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,MONTERREY,CUBRE DESCANSOS BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,MI,2,MEDICINA FAMILIAR,1,1,0,ConP,C152 Y C107,H,Base,Definitiva,20360180,VIGENTE,NA,YAXCD5RNMM21L,50031018502,67152372
35.2104219160567,6717.225334575571,-241.85952871769084,0.050126988777409356,0,0,6313.218172190382,NA,2012-09-24,2018-12-10,2023-12-27,2050-01-01,1981-05-20,2053-11-18,NA,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL DE ZONA 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,MONTERREY,OPERATIVA BASE,Otro_2,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Base,Definitiva,Otro_12,VIGENTE,EYSF854055HIGXXD05,WQHW186G9F6E4,91010657432,2765972
NA,3800.040647679715,0,0,0,0,6517.306185392051,0,1985-06-08,2011-11-24,2001-04-25,2019-05-28,2041-12-27,2050-01-01,NA,2024-01-04,NA,COORDINACION CLINICA DE MEDICINA,MEDICO FAMILIAR        80,02 Segundo Nivel,NA,1,NA,Otro_15,HOSPITAL GENERAL DE ZONA 01,A4-QUIRÓFANOS,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,MONTERREY,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Otras,PROYECCION,00,MI,Otro_1,MEDICINA DE URGENCIAS,1,0,0,ConP,C152 Y C107,H,Base,Definitiva,20360180,VIGENTE,ZOQW486097ALSRNY66,X5O8YQ2IAI9G5,NA,61738366
43.36802589334139,6625.643250617811,0,0,0,0.44014746270247473,7965.518238302874,54.62715594150305,2014-05-08,2018-10-26,2024-09-25,2050-01-01,2050-01-01,2060-01-11,NA,NA,1985-02-28,JEFATURA DE MEDICINA FAMILIAR,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,20360180,Jalisco,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,Otro_27,Otro_790,OPERATIVA BASE,VESPERTINO,Base,11-LICENCIATURA COMPLETA,Operativa,NA,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Base,Definitiva,20360180,VIGENTE,NA,65O3U6LJCRFG7,50980313934,616161
48.67936645105616,4676.077849290443,0.1436743233046799,0,0,0,7582.4395675989535,14.33870270330909,2009-11-08,2016-04-28,2024-06-02,2050-01-01,2011-01-23,2050-01-01,2049-03-20,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,MATUTINO,Base,Otro_3,Operativa,NA,Otro_34,Otro_12,NA,MEDICINA DE URGENCIAS,1,1,0,ConP,C152 Y C107,M,Base,Definitiva,20360180,VIGENTE,SRGE273324DQUULQ60,AEZRC2JYQOCLV,77837639352,728741
NA,5539.162786829789,0,14.338930406317605,0,0,6241.753154639452,NA,NA,2022-02-22,1977-12-07,2023-12-30,1987-05-23,1991-05-29,2052-01-19,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,01 Primer Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,MONTERREY,OPERATIVA BASE,VESPERTINO,Confianza,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,Otro_8,4,MEDICINA DE URGENCIAS,1,1,0,ConP,C111,NA,Base,No Definitiva,20360180,VIGENTE,GUOK506482VRYRSY97,32BDDDGHWMB1P,22706143917,7393620
61.859259781986495,4056.485767326564,0,0,0,0,6285.039508037178,NA,2012-08-02,2021-02-01,2021-06-13,2050-01-01,2015-02-27,2050-01-01,NA,2011-11-21,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,Otro_103,Otro_149,OPERATIVA BASE,MATUTINO,Base,11-LICENCIATURA COMPLETA,Operativa,PROYECCION,Otro_23,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,H,Base,Definitiva,20360180,VIGENTE,PISY479101MCSGPS41,3DFVM9WN0FRSM,53415218224,4848518
36.99459914355499,8764.84081388499,174.10096673429044,0.027867689485465603,0,0,6987.310608256198,0,1991-01-01,2000-05-26,2024-10-11,2050-01-01,2010-06-12,2050-01-01,NA,NA,NA,Otro_127,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,0,NA,Jalisco,Otro_631,A4-QUIRÓFANOS,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,GUADALAJARA,OPERATIVA BASE,VESPERTINO,Base,11-LICENCIATURA COMPLETA,Operativa,NA,62,MI,NA,Otro_76,1,1,0,ConP,C111,H,Base,Definitiva,20360180,VIGENTE,NA,18VL42SEVJW8O,35479221040,2474018
43.69678880360603,5559.144676238641,0,NA,32069.71,0,7985.195367296802,40.48996041896343,2013-10-26,2023-06-04,2019-06-02,NA,2046-12-19,2050-08-24,NA,2023-10-06,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO FAMILIAR        80,02 Segundo Nivel,NA,1,20360180,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,MONTERREY,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Operativa,PROYECCION,00,21,4,MEDICINA DE URGENCIAS,1,1,0,ConP,C152 Y C107,M,Base,Definitiva,20360180,VIGENTE,NYEQ634527KLTKNI96,DO2HV8T1V85EY,87333829563,800386540
48.513332338144366,4066.237485831105,0,-0.13896762982279293,NA,28929.802314609205,8143.162141988501,56.98997601332492,2017-01-02,2015-05-07,2014-06-27,NA,1971-05-01,2050-01-01,NA,NA,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO NO FAMILIAR     80,01 Primer Nivel,NA,1,NA,Jalisco,HOSPITAL GENERAL DE ZONA 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,Otro_1,Base,11-LICENCIATURA COMPLETA,Operativa,NA,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,Otro_1,M,Base,Definitiva,20360180,VIGENTE,MIYN637110KCQYUV49,3AVGPSIN35CRO,41469701584,36595642
38.332648804063304,1347.682339053168,2.763597888212662,0.24101110777834273,0,0,6821.036169931812,NA,NA,2012-10-01,2015-10-06,2005-10-11,2006-12-30,2050-05-04,NA,NA,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,Otro_20,GUADALAJARA,OPERATIVA BASE,Otro_3,Base,15-ESPECIALIDAD COMPLETA,Operativa,NA,00,Otro_33,4,MEDICINA FAMILIAR,1,1,0,ConP,C152 Y C107,NA,Confianza B,Definitiva,20360180,VIGENTE,VSIK634540PIWIAX65,NITYFM3JKPZ3B,17275602429,24253553
NA,5032.076690166513,0,0.18161045465331374,0,0,6034.051347276952,NA,2017-01-10,2025-08-03,2020-12-11,2050-03-21,2004-03-13,2029-08-21,2031-03-14,2020-01-11,NA,COORDINACION CLINICA DE MEDICINA,Otro_88,02 Segundo Nivel,NA,1,NA,Otro_28,HOSPITAL GENERAL DE ZONA 01,Otro_49,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,MONTERREY,Otro_3,MATUTINO,Base,11-LICENCIATURA COMPLETA,Otras,NA,00,MI,4,MEDICINA DE URGENCIAS,1,1,0,ConP,C152 Y C107,H,Base,Definitiva,20360180,VIGENTE,PCPN923031DENCSJ05,SZ34AP2E3OT1A,22139063943,3895880
32.58982947373438,930.0318218038219,0,0,32069.71,0,7052.166124110604,NA,2011-07-31,2020-10-27,2024-09-06,2050-01-01,1999-01-11,2007-03-14,NA,2020-03-07,NA,Otro_1,MEDICO FAMILIAR        80,02 Segundo Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,Otro_127,Otro_10,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Otro_1,NA,00,MI,4,MEDICINA FAMILIAR,1,1,0,ConP,C111,H,Otro_1,No Definitiva,20360180,VIGENTE,HTTB940357VIXKST89,DLO77YFUSF2QV,13832571323,216474490
41.085568494436075,5059.156483284201,0,0,0,0,5099.895387598002,0,NA,2021-09-06,2025-01-30,2050-01-01,1998-05-18,2050-09-27,NA,NA,NA,COORDINACION CLINICA DE MEDICINA,MEDICO NO FAMILIAR     80,02 Segundo Nivel,NA,1,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A4-QUIRÓFANOS,1.MÉDICOS,7.30  A 14.00 Y 1.5 HRS. PREP. ACT. DOC. E INVES.,GUADALAJARA,OPERATIVA BASE,VESPERTINO,Base,15-ESPECIALIDAD COMPLETA,Otro_2,NA,00,MI,NA,MEDICINA DE URGENCIAS,1,1,0,ConP,C111,H,Confianza B,Definitiva,20360180,VIGENTE,TXGN689115UCRPWE41,NFF69GB41X2CB,55885117064,082589
36.254670187937364,2710.891401547545,0.12655413723319364,0,0,0,6111.974209080755,0,2038-05-26,2024-03-14,2021-01-03,1995-06-29,2004-02-17,2041-08-31,NA,2022-02-21,1977-10-28,Otro_30,MEDICO FAMILIAR        80,Otro_7,NA,1,NA,Nuevo León,HOSPITAL GENERAL REGIONAL 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,MONTERREY,OPERATIVA BASE,MATUTINO,Base,15-ESPECIALIDAD COMPLETA,Otras,PROYECCION,00,Otro_9,4,MEDICINA FAMILIAR,1,0,0,ConP,Otro_4,M,Base,Definitiva,20360280,VIGENTE,MGNB695281WQPVTB34,MF91YKJO450OY,93399036774,NA
NA,7842.987214393879,0,1.135996023210622,0,0,6655.078774952967,10.149456873944565,2044-05-15,2009-11-04,1993-11-02,2050-02-09,2009-03-05,2050-01-01,NA,2011-11-25,NA,JEFATURA DE MEDICINA FAMILIAR,MEDICO FAMILIAR        80,01 Primer Nivel,NA,1,NA,Otro_4,HOSPITAL GENERAL DE ZONA 01,A7-CONSULTA DE MEDICINA FAMILIAR,1.MÉDICOS,14.00 A 20.30 Y 1.0 HRS. PREP. ACT. DOC. INVEST.,MONTERREY,OPERATIVA BASE,VESPERTINO,Base,11-LICENCIATURA COMPLETA,Operativa,NA,00,MI,2,MEDICINA FAMILIAR,1,1,0,ConP,C111,M,Base,Definitiva,20360280,VIGENTE,FZXY450278GBVWWG09,X8X08T8LFA7QI,33301331311,402483
